side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
Red,Support,Mikyx,G2 Esports,Leona,Pantheon,Qiyana,Kayle,Xayah,Ezreal,29.8,1,0,1,7,16,7,0,0,0,0,0,0,0,4.939916667,0,0,0.7718120805,0,8.543183333,3,1,0,0,0,0,0,0,0,0,0,,1,10.9327,1,1,11,2,1,23.9087,1,0,2271,76.20805369,0.04094769297,0.1000833429,55,1.845637584,0.4330708661,11,0.3691275168,18,18,,,7934,134.5932886,6800,0.06844106464,55,0,0,0,1.845637584,2091,2037,54,3388,3243,145,2862,2436,426,14,15,-1,24,29,-5
Blue,Team,Team,Griffin,,Rakan,Syndra,Quinn,Twisted Fate,Gangplank,29.8,0,7,16,10,7,16,,,,,0,0,1,4.939916667,0.2348993289,0.5369127517,0.7718120805,0,8.543183333,1,3,1,3,0,0,1,0,0,0,1,10.8748,0,10.9327,0,0,2,11,0,23.9087,0,1,33261,1116.14094,,,113,3.791946309,1,44,1.476510067,39,46,0.4090909091,0.2833333333,48848,980.9530201,49763,-0.06676184649,880,139,95,19,34.19463087,15244,15953,-709,24629,25443,-814,17970,18333,-363,319,313,6,539,511,28
Red,Team,Team,G2 Esports,,Pantheon,Qiyana,Kayle,Xayah,Ezreal,29.8,1,16,7,28,16,7,,,,,1,1,0,4.939916667,0.5369127517,0.2348993289,0.7718120805,1,8.543183333,3,1,3,1,0,0,2,1,0,0,0,10.8748,1,10.9327,1,1,11,2,1,23.9087,1,0,55461,1861.107383,,,127,4.261744966,1,56,1.879194631,40,42,0.6744186047,0.3728813559,59691,1344.812081,53200,0.06676184649,826,212,108,44,34.83221477,15953,15244,709,25443,24629,814,18333,17970,363,313,319,-6,511,539,-28
Blue,Top,Licorice,Cloud9,Renekton,Quinn,Twisted Fate,Rek'Sai,Veigar,Kai'Sa,47.03333333,1,6,1,3,18,19,2,1,0,0,0,0,0,7.293383333,0.1275690999,0.1063075833,0.7866761162,0,10.42956667,4,2,0,0,0,0,0,0,0,0,1,,1,12.44355,1,1,10,2,1,37.36005,2,0,27640,587.6683203,0.1912061762,0.2801715829,23,0.4890148831,0.1256830601,16,0.3401842665,8,8,,,22544,351.0599575,18050,0.003051740879,381,79,25,23,9.780297661,3506,2933,573,6041,4686,1355,4920,4426,494,92,75,17,139,119,20
Blue,Jungle,Svenskeren,Cloud9,Elise,Quinn,Twisted Fate,Rek'Sai,Veigar,Kai'Sa,47.03333333,1,4,5,9,18,19,0,0,0,0,0,0,0,7.293383333,0.08504606662,0.02126151665,0.7866761162,1,10.42956667,4,2,3,1,2,0,1,0,0,0,1,,1,12.44355,1,1,10,2,1,37.36005,2,0,22769,484.1034727,0.1575098924,0.171354202,66,1.403260099,0.3606557377,39,0.8291991495,15,15,,,16131,214.7098512,14925,0.2321929333,73,170,103,20,5.166548547,3250,3214,36,5412,4384,1028,3388,4116,-728,58,62,-4,89,86,3
Blue,Middle,Nisqy,Cloud9,Irelia,Quinn,Twisted Fate,Rek'Sai,Veigar,Kai'Sa,47.03333333,1,3,6,7,18,19,0,0,0,0,1,0,0,7.293383333,0.06378454996,0.1063075833,0.7866761162,0,10.42956667,4,2,0,1,0,0,0,0,0,0,1,,1,12.44355,1,1,10,2,1,37.36005,2,0,15508,329.7236003,0.1072802236,0.2027793992,12,0.2551381999,0.06557377049,18,0.3827072998,3,3,,,17983,254.08618,16988,-0.1212121212,314,32,24,4,7.356484763,4016,3470,546,6210,5393,817,4950,4539,411,89,79,10,147,139,8
Blue,ADC,Sneaky,Cloud9,Heimerdinger,Quinn,Twisted Fate,Rek'Sai,Veigar,Kai'Sa,47.03333333,1,3,3,12,18,19,0,0,0,0,0,0,0,7.293383333,0.06378454996,0.1063075833,0.7866761162,0,10.42956667,4,2,0,0,0,0,0,0,1,0,1,,1,12.44355,1,1,10,2,1,37.36005,2,0,66398,1411.722183,0.4593237223,0.2219874571,13,0.2763997165,0.07103825137,15,0.3189227498,4,7,,,19115,278.1542169,17675,0.1231231231,333,21,8,4,7.526576896,3553,3341,212,5323,5209,114,3445,3208,237,90,89,1,136,141,-5
Blue,Support,Zeyzal,Cloud9,Nautilus,Quinn,Twisted Fate,Rek'Sai,Veigar,Kai'Sa,47.03333333,1,2,4,10,18,19,0,0,0,0,0,0,0,7.293383333,0.04252303331,0.06378454996,0.7866761162,0,10.42956667,4,2,0,0,0,0,0,0,0,0,1,,1,12.44355,1,1,10,2,1,37.36005,2,0,12241,260.2622254,0.08467998561,0.1237073588,69,1.467044649,0.3770491803,10,0.2126151665,20,21,,,13323,155.0075124,12025,-0.1174168297,109,0,0,0,2.317505315,2095,2339,-244,3308,3813,-505,2780,3208,-428,16,18,-2,30,35,-5
Red,Top,3z,Hong Kong Attitude,Akali,Pantheon,Syndra,Xayah,Qiyana,Pyke,47.03333333,0,5,4,4,19,18,1,0,0,0,0,0,0,7.293383333,0.1063075833,0.1275690999,0.7866761162,0,10.42956667,2,4,0,0,0,0,0,0,0,0,0,,0,12.44355,0,0,2,10,0,37.36005,0,2,27816,591.4103473,0.2055344146,0.2124523284,26,0.552799433,0.1520467836,15,0.3189227498,9,9,,,16706,226.9352232,17995,-0.003051740879,348,38,34,4,8.206945429,2933,3506,-573,4686,6041,-1355,4426,4920,-494,75,92,-17,119,139,-20
Red,Jungle,Crash,Hong Kong Attitude,Gragas,Pantheon,Syndra,Xayah,Qiyana,Pyke,47.03333333,0,1,6,12,19,18,0,0,0,0,0,0,0,7.293383333,0.02126151665,0.08504606662,0.7866761162,0,10.42956667,2,4,1,3,0,0,1,0,0,0,0,,0,12.44355,0,0,2,10,0,37.36005,0,2,19002,404.0113395,0.1404071378,0.1476229906,36,0.7654145996,0.2105263158,15,0.3189227498,16,16,,,13449,157.6864635,11820,-0.2321929333,65,153,113,5,4.635010631,3214,3250,-36,4384,5412,-1028,4116,3388,728,62,58,4,86,89,-3
Red,Middle,M1ssion,Hong Kong Attitude,Tristana,Pantheon,Syndra,Xayah,Qiyana,Pyke,47.03333333,0,5,2,2,19,18,0,0,0,0,0,0,1,7.293383333,0.1063075833,0.06378454996,0.7866761162,0,10.42956667,2,4,1,0,0,1,0,0,0,0,0,,0,12.44355,0,0,2,10,0,37.36005,0,2,18031,383.3664068,0.1332323494,0.2719671335,23,0.4890148831,0.134502924,20,0.4252303331,10,10,,,19696,290.507158,19180,0.1212121212,403,27,20,0,9.142452162,3470,4016,-546,5393,6210,-817,4539,4950,-411,79,89,-10,139,147,-8
Red,ADC,Unified,Hong Kong Attitude,Garen,Pantheon,Syndra,Xayah,Qiyana,Pyke,47.03333333,0,5,4,8,19,18,1,0,0,0,0,0,0,7.293383333,0.1063075833,0.06378454996,0.7866761162,0,10.42956667,2,4,0,0,0,0,0,0,0,1,0,,0,12.44355,0,0,2,10,0,37.36005,0,2,17272,367.2289157,0.127624044,0.2067197987,55,1.169383416,0.3216374269,16,0.3401842665,3,3,,,16418,220.8119064,15625,-0.1231231231,330,0,0,0,7.016300496,3341,3553,-212,5209,5323,-114,3208,3445,-237,89,90,-1,141,136,5
Red,Support,Kaiwing,Hong Kong Attitude,Yuumi,Pantheon,Syndra,Xayah,Qiyana,Pyke,47.03333333,0,3,2,11,19,18,0,0,0,0,0,0,0,7.293383333,0.06378454996,0.04252303331,0.7866761162,0,10.42956667,2,4,0,0,0,0,0,0,0,0,0,,0,12.44355,0,0,2,10,0,37.36005,0,2,53214,1131.410347,0.3932020542,0.1612377487,31,0.6591070163,0.1812865497,4,0.08504606662,7,8,,,14133,172.2293409,13525,0.1174168297,77,0,0,0,1.637136782,2339,2095,244,3813,3308,505,3208,2780,428,18,16,2,35,30,5
Blue,Team,Team,Cloud9,,Quinn,Twisted Fate,Rek'Sai,Veigar,Kai'Sa,47.03333333,1,18,19,41,18,19,,,,,1,0,0,7.293383333,0.3827072998,0.4039688164,0.7866761162,1,10.42956667,4,2,3,2,2,0,1,0,1,0,1,12.00465,1,12.44355,1,1,10,2,1,37.36005,2,0,144556,3073.479802,,,183,3.890857548,1,98,2.083628632,50,54,0.7543859649,0.5,89096,1253.017718,79663,0.01923856839,1210,302,160,51,32.14741318,16420,15297,1123,26294,23485,2809,19483,19497,-14,345,323,22,541,520,21
Red,Team,Team,Hong Kong Attitude,,Pantheon,Syndra,Xayah,Qiyana,Pyke,47.03333333,0,19,18,37,19,18,,,,,0,0,1,7.293383333,0.4039688164,0.3827072998,0.7866761162,0,10.42956667,2,4,2,3,0,1,1,0,0,1,0,12.00465,0,12.44355,0,0,2,10,0,37.36005,0,2,135335,2877.427356,,,171,3.635719348,1,70,1.488306166,45,46,0.6037735849,0.2195121951,80402,1068.170092,78145,-0.01923856839,1223,218,167,9,30.6378455,15297,16420,-1123,23485,26294,-2809,19497,19483,14,323,345,-22,520,541,-21
Blue,Top,TheShy,Invictus Gaming,Akali,Lee Sin,Renekton,Syndra,Galio,Morgana,38.23333333,0,4,3,4,13,22,0,0,0,0,0,0,0,5.519383333,0.1046207498,0.1307759372,0.9154315606,0,8.149883333,3,3,0,0,0,0,0,0,0,0,1,,1,14.88273333,1,1,6,10,0,27.32218333,0,2,18364,480.3138622,0.2276406639,0.2373130434,14,0.3661726242,0.08641975309,6,0.1569311247,1,1,,,14961,261.6993897,14275,-0.04853041695,283,22,16,0,7.977332171,3048,3792,-744,5369,5393,-24,4336,4783,-447,77,95,-18,135,142,-7
Blue,Jungle,Leyan,Invictus Gaming,Gragas,Lee Sin,Renekton,Syndra,Galio,Morgana,38.23333333,0,3,4,5,13,22,0,0,0,0,0,0,0,5.519383333,0.07846556234,0.07846556234,0.9154315606,1,8.149883333,3,3,2,1,0,1,1,0,0,0,1,,1,14.88273333,1,1,6,10,0,27.32218333,0,2,13948,364.8125545,0.1728998029,0.1871970628,48,1.255448997,0.2962962963,24,0.6277244987,11,11,,,12848,206.4334786,11375,-0.102189781,53,146,84,21,5.204882302,3219,3672,-453,4903,4934,-31,3209,3994,-785,60,64,-4,97,90,7
Blue,Middle,RooKie,Invictus Gaming,Lucian,Lee Sin,Renekton,Syndra,Galio,Morgana,38.23333333,0,3,2,6,13,22,0,0,0,0,0,0,0,5.519383333,0.07846556234,0.1046207498,0.9154315606,0,8.149883333,3,3,1,0,0,1,0,0,0,0,1,,1,14.88273333,1,1,6,10,0,27.32218333,0,2,18421,481.8047079,0.2283472375,0.2303636907,18,0.470793374,0.1111111111,18,0.470793374,6,8,,,14668,254.0359198,14500,0.1682242991,293,36,20,4,8.60505667,3325,2888,437,5520,4563,957,4460,4275,185,91,66,25,147,114,33
Blue,ADC,JackeyLove,Invictus Gaming,Ezreal,Lee Sin,Renekton,Syndra,Galio,Morgana,38.23333333,0,1,6,6,13,22,0,0,0,0,0,0,0,5.519383333,0.02615518745,0.1830863121,0.9154315606,0,8.149883333,3,3,0,1,0,0,0,0,0,1,1,,1,14.88273333,1,1,6,10,0,27.32218333,0,2,24439,639.206626,0.3029465359,0.2576867431,16,0.4184829991,0.0987654321,11,0.2877070619,8,8,,,15820,284.1666957,15883,-0.03961984695,316,39,31,4,9.285091543,3974,3968,6,5785,6501,-716,3390,3386,4,92,79,13,144,135,9
Blue,Support,Baolan,Invictus Gaming,Nautilus,Lee Sin,Renekton,Syndra,Galio,Morgana,38.23333333,0,2,7,4,13,22,0,0,0,0,0,0,1,5.519383333,0.05231037489,0.07846556234,0.9154315606,0,8.149883333,3,3,0,0,0,0,0,0,0,0,1,,1,14.88273333,1,1,6,10,0,27.32218333,0,2,5499,143.8273758,0.06816575969,0.08743945999,66,1.726242371,0.4074074074,18,0.470793374,21,24,,,8642,96.42476024,8325,-0.2334217507,71,0,0,0,1.857018309,2412,2733,-321,3562,3694,-132,2462,3378,-916,14,16,-2,28,25,3
Red,Top,Nuguri,Damwon Gaming,Jayce,Pantheon,Qiyana,LeBlanc,Irelia,Yasuo,38.23333333,1,5,3,7,22,13,1,0,0,0,0,0,0,5.519383333,0.1307759372,0.1046207498,0.9154315606,0,8.149883333,3,3,0,0,0,0,0,0,0,0,0,,0,14.88273333,0,0,10,6,1,27.32218333,2,0,26995,706.0592851,0.335554202,0.2369372546,20,0.5231037489,0.1298701299,13,0.3400174368,7,8,,,16916,312.8327812,14985,0.04853041695,281,40,33,6,8.39581517,3792,3048,744,5393,5369,24,4783,4336,447,95,77,18,142,135,7
Red,Jungle,Canyon,Damwon Gaming,Taliyah,Pantheon,Qiyana,LeBlanc,Irelia,Yasuo,38.23333333,1,3,3,10,22,13,0,0,0,0,0,0,0,5.519383333,0.07846556234,0.07846556234,0.9154315606,0,8.149883333,3,3,1,2,0,0,1,0,0,0,0,,0,14.88273333,0,0,10,6,1,27.32218333,2,0,17018,445.1089799,0.2115377444,0.1628488001,21,0.5492589364,0.1363636364,20,0.5231037489,14,16,,,13176,215.0123801,12600,0.102189781,54,144,73,29,5.178727114,3672,3219,453,4934,4903,31,3994,3209,785,64,60,4,90,97,-7
Red,Middle,ShowMaker,Damwon Gaming,Kayle,Pantheon,Qiyana,LeBlanc,Irelia,Yasuo,38.23333333,1,4,1,9,22,13,0,0,0,0,0,0,0,5.519383333,0.1046207498,0.07846556234,0.9154315606,0,8.149883333,3,3,0,1,0,0,0,0,0,0,0,,0,14.88273333,0,0,10,6,1,27.32218333,2,0,12564,328.6137751,0.1561734764,0.17774573,20,0.5231037489,0.1298701299,13,0.3400174368,6,6,,,13928,234.6810811,12250,-0.1682242991,239,4,4,0,6.355710549,2888,3325,-437,4563,5520,-957,4275,4460,-185,66,91,-25,114,147,-33
Red,ADC,Nuclear,Damwon Gaming,Kai'Sa,Pantheon,Qiyana,LeBlanc,Irelia,Yasuo,38.23333333,1,7,2,10,22,13,0,0,0,0,1,0,0,5.519383333,0.1830863121,0.02615518745,0.9154315606,0,8.149883333,3,3,1,0,0,0,1,0,1,0,0,,0,14.88273333,0,0,10,6,1,27.32218333,2,0,16682,436.320837,0.2073611853,0.2885812655,13,0.3400174368,0.08441558442,8,0.2092414996,3,3,,,19523,381.0193548,16525,0.03961984695,324,37,22,1,9.442022668,3968,3974,-6,6501,5785,716,3386,3390,-4,79,92,-13,135,144,-9
Red,Support,BeryL,Damwon Gaming,Poppy,Pantheon,Qiyana,LeBlanc,Irelia,Yasuo,38.23333333,1,3,4,15,22,13,0,0,0,0,0,1,0,5.519383333,0.07846556234,0.05231037489,0.9154315606,0,8.149883333,3,3,0,0,0,0,0,0,0,0,0,,0,14.88273333,0,0,10,6,1,27.32218333,2,0,7190,188.0557977,0.08937339184,0.1338869497,80,2.092414996,0.5194805195,20,0.5231037489,27,29,,,11714,176.7734961,10525,0.2334217507,83,0,0,0,2.170880558,2733,2412,321,3694,3562,132,3378,2462,916,16,14,2,25,28,-3
Blue,Team,Team,Invictus Gaming,,Lee Sin,Renekton,Syndra,Galio,Morgana,38.23333333,0,13,22,25,13,22,,,,,0,0,1,5.519383333,0.3400174368,0.5754141238,0.9154315606,1,8.149883333,3,3,3,2,0,2,1,0,0,1,1,19.75108333,1,14.88273333,1,1,6,10,0,27.32218333,0,2,80671,2109.965126,,,162,4.237140366,1,77,2.013949433,47,52,0.6857142857,0.3452380952,66939,1102.760244,64358,-0.03850872047,1016,243,151,29,32.92938099,15978,17053,-1075,25139,25085,54,17857,19816,-1959,334,320,14,551,506,45
Red,Team,Team,Damwon Gaming,,Pantheon,Qiyana,LeBlanc,Irelia,Yasuo,38.23333333,1,22,13,51,22,13,,,,,1,1,0,5.519383333,0.5754141238,0.3400174368,0.9154315606,0,8.149883333,3,3,2,3,0,0,2,0,1,0,0,19.75108333,0,14.88273333,0,0,10,6,1,27.32218333,2,0,80449,2104.158675,,,154,4.027898867,1,74,1.935483871,57,62,0.5438596491,0.3188405797,75257,1320.319093,66885,0.03850872047,981,225,132,36,31.54315606,17053,15978,1075,25085,25139,-54,19816,17857,1959,320,334,-14,506,551,-45
Blue,Top,Ziv,AHQ e-Sports Club,Rumble,Jarvan IV,LeBlanc,Akali,Gangplank,Kled,42.03333333,0,6,3,9,22,19,0,0,0,0,0,0,1,3.32345,0.1427438541,0.1665344964,0.9754163362,0,11.02633333,2,4,0,0,0,0,0,0,0,0,1,,0,14.54578333,1,0,6,8,1,30.98446667,1,1,35091,834.8374306,0.337637471,0.191942324,28,0.6661379857,0.1627906977,9,0.2141157811,13,13,,,14563,217.5064235,14375,0.006980802792,233,7,5,0,5.709754163,3414,3259,155,5275,5798,-523,4633,4390,243,83,75,8,105,117,-12
